-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 01/01/2023 
Location: Latitude  32.87   Longitude 13.15 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 17.47 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,WS50M,ALLSKY_SFC_SW_DWN
2022,8,16,1,31.03,7.56,0.0
2022,8,16,2,30.75,6.84,0.0
2022,8,16,3,30.51,6.05,0.0
2022,8,16,4,30.33,5.65,0.0
2022,8,16,5,30.23,5.78,8.55
2022,8,16,6,30.97,5.64,111.02
2022,8,16,7,31.74,4.85,310.62
2022,8,16,8,32.62,4.34,519.61
2022,8,16,9,33.23,3.86,704.86
2022,8,16,10,33.9,3.42,836.36
2022,8,16,11,34.37,3.32,907.53
2022,8,16,12,34.54,3.5,927.58
2022,8,16,13,34.51,3.9,882.95
2022,8,16,14,34.25,4.62,763.81
2022,8,16,15,33.65,5.69,596.46
2022,8,16,16,32.81,6.68,393.65
2022,8,16,17,31.85,7.18,177.65
2022,8,16,18,31.0,7.14,27.48
2022,8,16,19,30.51,6.95,0.0
2022,8,16,20,30.29,6.83,0.0
2022,8,16,21,30.15,6.84,0.0
2022,8,16,22,30.09,7.05,0.0
2022,8,16,23,30.15,7.24,0.0
2022,8,17,0,30.23,7.25,0.0
2022,8,17,1,30.23,7.05,0.0
2022,8,17,2,30.12,6.57,0.0
2022,8,17,3,29.9,5.86,0.0
2022,8,17,4,29.66,5.06,0.0
2022,8,17,5,29.51,4.29,8.59
2022,8,17,6,30.25,3.56,127.92
2022,8,17,7,31.13,2.55,359.21
2022,8,17,8,32.56,1.65,567.01
2022,8,17,9,35.01,1.34,723.77
2022,8,17,10,36.15,1.31,858.05
2022,8,17,11,36.45,1.91,931.75
2022,8,17,12,36.39,2.7,933.5
2022,8,17,13,36.22,3.42,890.19
2022,8,17,14,36.03,4.01,765.58
2022,8,17,15,35.83,4.38,603.95
2022,8,17,16,35.52,4.65,397.8
2022,8,17,17,34.82,5.24,185.12
2022,8,17,18,33.41,6.4,26.94
2022,8,17,19,32.43,7.74,0.0
2022,8,17,20,31.93,8.56,0.0
2022,8,17,21,31.52,8.84,0.0
2022,8,17,22,31.23,8.95,0.0
2022,8,17,23,31.08,9.03,0.0
2022,8,18,0,30.97,8.98,0.0
2022,8,18,1,30.87,8.83,0.0
2022,8,18,2,30.78,8.56,0.0
2022,8,18,3,30.69,8.28,0.0
2022,8,18,4,30.65,7.96,0.0
2022,8,18,5,30.62,7.63,8.06
2022,8,18,6,31.4,7.1,114.51
2022,8,18,7,32.26,6.01,323.41
2022,8,18,8,33.62,4.99,531.88
2022,8,18,9,36.23,4.12,713.7
2022,8,18,10,38.4,3.02,847.66
2022,8,18,11,39.48,1.94,920.45
2022,8,18,12,39.9,1.32,922.46
2022,8,18,13,39.59,1.77,812.94
2022,8,18,14,39.0,2.54,734.66
2022,8,18,15,38.44,3.22,557.04
2022,8,18,16,37.83,4.0,372.75
2022,8,18,17,37.0,5.35,167.99
2022,8,18,18,35.44,7.6,25.12
2022,8,18,19,34.68,9.76,0.0
2022,8,18,20,34.03,10.94,0.0
2022,8,18,21,33.22,11.18,0.0
2022,8,18,22,32.55,10.82,0.0
2022,8,18,23,32.08,10.08,0.0
2022,8,19,0,31.75,9.17,0.0
2022,8,19,1,31.47,8.35,0.0
2022,8,19,2,31.33,7.86,0.0
2022,8,19,3,31.23,7.67,0.0
2022,8,19,4,31.05,7.24,0.0
2022,8,19,5,30.76,6.23,7.48
2022,8,19,6,31.11,4.97,98.46
2022,8,19,7,31.44,4.19,279.04
2022,8,19,8,32.04,4.52,489.06
2022,8,19,9,32.19,4.43,672.26
2022,8,19,10,32.27,4.69,807.05
2022,8,19,11,32.26,5.4,867.28
2022,8,19,12,32.08,6.35,887.92
2022,8,19,13,31.69,7.49,833.45
2022,8,19,14,31.19,8.45,711.05
2022,8,19,15,30.71,9.12,544.99
2022,8,19,16,30.26,9.58,345.34
2022,8,19,17,29.81,9.89,144.81
2022,8,19,18,29.39,9.95,21.9
2022,8,19,19,29.2,9.8,0.0
2022,8,19,20,29.19,9.5,0.0
2022,8,19,21,29.14,9.16,0.0
2022,8,19,22,29.05,8.71,0.0
2022,8,19,23,28.94,8.2,0.0
2022,8,20,0,28.76,7.77,0.0
2022,8,20,1,28.58,7.55,0.0
2022,8,20,2,28.42,7.46,0.0
2022,8,20,3,28.28,7.33,0.0
2022,8,20,4,28.15,7.18,0.0
2022,8,20,5,28.03,7.04,7.34
2022,8,20,6,28.41,6.81,116.06
2022,8,20,7,28.73,6.5,328.99
2022,8,20,8,29.08,6.21,541.16
2022,8,20,9,29.41,6.01,720.81
2022,8,20,10,29.68,6.09,850.58
2022,8,20,11,29.82,6.36,924.49
2022,8,20,12,29.87,6.72,920.66
2022,8,20,13,29.81,7.12,878.79
2022,8,20,14,29.62,7.48,764.6
2022,8,20,15,29.31,7.71,605.62
2022,8,20,16,28.95,7.66,406.23
2022,8,20,17,28.53,7.26,190.06
2022,8,20,18,28.15,6.61,25.63
2022,8,20,19,27.98,5.83,0.0
2022,8,20,20,27.88,5.14,0.0
2022,8,20,21,27.76,4.6,0.0
2022,8,20,22,27.59,4.04,0.0
2022,8,20,23,27.43,3.6,0.0
2022,8,21,0,27.29,3.39,0.0
2022,8,21,1,27.15,3.31,0.0
2022,8,21,2,27.05,3.3,0.0
2022,8,21,3,26.94,3.3,0.0
2022,8,21,4,26.83,3.49,0.0
2022,8,21,5,26.76,3.83,8.11
2022,8,21,6,27.4,4.25,137.99
2022,8,21,7,27.94,4.82,359.45
2022,8,21,8,28.44,5.54,568.72
2022,8,21,9,28.93,6.36,746.57
2022,8,21,10,29.32,7.15,852.97
2022,8,21,11,29.49,7.79,936.47
2022,8,21,12,29.48,8.29,868.58
2022,8,21,13,29.33,8.54,881.57
2022,8,21,14,29.14,8.49,763.84
2022,8,21,15,28.9,8.14,604.64
2022,8,21,16,28.65,7.56,405.02
2022,8,21,17,28.29,6.77,188.64
2022,8,21,18,27.87,5.89,24.64
2022,8,21,19,27.61,5.16,0.0
2022,8,21,20,27.48,4.77,0.0
2022,8,21,21,27.38,4.72,0.0
2022,8,21,22,27.32,4.98,0.0
2022,8,21,23,27.29,5.46,0.0
2022,8,22,0,27.25,5.89,0.0
2022,8,22,1,27.21,6.1,0.0
2022,8,22,2,27.14,6.17,0.0
2022,8,22,3,27.05,6.18,0.0
2022,8,22,4,26.93,6.17,0.0
2022,8,22,5,26.83,6.05,7.98
2022,8,22,6,27.48,5.72,137.64
2022,8,22,7,27.94,5.4,359.91
2022,8,22,8,28.35,5.26,571.23
2022,8,22,9,28.73,5.38,745.1
2022,8,22,10,29.07,5.61,874.38
2022,8,22,11,29.37,5.95,933.05
2022,8,22,12,29.52,6.28,930.58
2022,8,22,13,29.56,6.57,884.5
2022,8,22,14,29.52,6.7,769.65
2022,8,22,15,29.43,6.53,609.23
2022,8,22,16,29.23,5.94,405.4
2022,8,22,17,28.89,4.98,185.09
2022,8,22,18,28.42,3.77,22.58
2022,8,22,19,28.01,2.63,0.0
2022,8,22,20,27.84,1.69,0.0
2022,8,22,21,27.8,1.01,0.0
2022,8,22,22,27.77,0.67,0.0
2022,8,22,23,27.73,0.46,0.0
2022,8,23,0,27.69,0.26,0.0
2022,8,23,1,27.64,0.38,0.0
2022,8,23,2,27.6,0.77,0.0
2022,8,23,3,27.54,1.28,0.0
2022,8,23,4,27.44,1.73,0.0
2022,8,23,5,27.37,2.02,7.43
2022,8,23,6,27.74,2.22,125.38
2022,8,23,7,28.27,2.46,343.88
2022,8,23,8,28.78,2.91,551.97
2022,8,23,9,29.29,3.47,728.61
2022,8,23,10,29.62,4.2,851.63
2022,8,23,11,29.79,5.01,850.48
2022,8,23,12,29.81,5.74,917.73
2022,8,23,13,29.73,6.33,868.3
2022,8,23,14,29.52,6.76,754.75
2022,8,23,15,29.18,6.96,595.88
2022,8,23,16,28.82,6.83,397.04
2022,8,23,17,28.43,6.36,182.52
2022,8,23,18,28.03,5.55,21.27
2022,8,23,19,27.81,4.69,0.0
2022,8,23,20,27.66,4.13,0.0
2022,8,23,21,27.53,3.87,0.0
2022,8,23,22,27.39,3.9,0.0
2022,8,23,23,27.23,4.05,0.0
2022,8,24,0,27.05,4.04,0.0
2022,8,24,1,26.86,3.82,0.0
2022,8,24,2,26.68,3.46,0.0
2022,8,24,3,26.54,3.04,0.0
2022,8,24,4,26.45,2.47,0.0
2022,8,24,5,26.41,1.78,7.95
2022,8,24,6,26.7,1.09,134.8
2022,8,24,7,27.17,0.76,358.61
2022,8,24,8,27.85,1.23,568.23
2022,8,24,9,28.64,2.18,743.8
2022,8,24,10,29.21,3.16,870.48
2022,8,24,11,29.54,4.01,938.59
2022,8,24,12,29.7,4.7,940.76
2022,8,24,13,29.7,5.2,893.18
2022,8,24,14,29.58,5.48,777.59
2022,8,24,15,29.38,5.55,616.57
2022,8,24,16,29.12,5.44,412.42
2022,8,24,17,28.73,5.16,193.53
2022,8,24,18,28.29,4.75,22.25
2022,8,24,19,28.04,4.3,0.0
2022,8,24,20,27.84,3.91,0.0
2022,8,24,21,27.68,3.62,0.0
2022,8,24,22,27.45,3.46,0.0
2022,8,24,23,27.2,3.3,0.0
2022,8,25,0,26.96,3.04,0.0
2022,8,25,1,26.76,2.76,0.0
2022,8,25,2,26.55,2.49,0.0
2022,8,25,3,26.34,2.31,0.0
2022,8,25,4,26.15,2.17,0.0
2022,8,25,5,26.05,2.04,7.92
2022,8,25,6,26.5,1.74,133.31
2022,8,25,7,27.12,0.99,355.22
2022,8,25,8,27.94,0.26,565.8
2022,8,25,9,29.04,1.47,742.48
2022,8,25,10,29.73,2.56,871.02
2022,8,25,11,30.01,3.61,942.58
2022,8,25,12,30.04,4.59,945.16
2022,8,25,13,29.89,5.42,895.77
2022,8,25,14,29.6,6.1,780.37
2022,8,25,15,29.19,6.57,618.35
2022,8,25,16,28.76,6.6,410.86
2022,8,25,17,28.28,6.11,188.5
2022,8,25,18,27.76,5.34,20.1
2022,8,25,19,27.5,4.55,0.0
2022,8,25,20,27.31,4.03,0.0
2022,8,25,21,27.13,3.8,0.0
2022,8,25,22,26.94,3.67,0.0
2022,8,25,23,26.74,3.56,0.0
2022,8,26,0,26.57,3.59,0.0
2022,8,26,1,26.38,3.75,0.0
2022,8,26,2,26.22,4.01,0.0
2022,8,26,3,26.07,4.29,0.0
2022,8,26,4,26.0,4.59,0.0
2022,8,26,5,26.08,4.86,7.76
2022,8,26,6,26.76,4.89,129.43
2022,8,26,7,27.32,4.8,351.57
2022,8,26,8,27.93,4.78,561.75
2022,8,26,9,28.6,4.97,737.45
2022,8,26,10,29.15,5.29,736.27
2022,8,26,11,29.44,5.57,934.03
2022,8,26,12,29.55,5.8,925.2
2022,8,26,13,29.52,5.94,852.97
2022,8,26,14,29.37,5.95,755.98
2022,8,26,15,29.13,5.77,598.76
2022,8,26,16,28.8,5.43,395.09
2022,8,26,17,28.37,4.96,173.07
2022,8,26,18,27.87,4.37,17.47
2022,8,26,19,27.51,3.84,0.0
2022,8,26,20,27.31,3.44,0.0
2022,8,26,21,27.15,3.29,0.0
2022,8,26,22,27.06,3.31,0.0
2022,8,26,23,26.97,3.43,0.0
2022,8,27,0,26.87,3.48,0.0
2022,8,27,1,26.76,3.4,0.0
2022,8,27,2,26.65,3.24,0.0
2022,8,27,3,26.53,3.06,0.0
2022,8,27,4,26.38,2.88,0.0
2022,8,27,5,26.21,2.76,7.48
2022,8,27,6,26.65,2.64,118.93
2022,8,27,7,27.35,2.18,338.75
2022,8,27,8,28.16,1.34,543.98
2022,8,27,9,29.23,0.17,722.73
2022,8,27,10,30.39,1.17,852.78
2022,8,27,11,30.9,2.18,929.7
2022,8,27,12,31.05,3.1,934.25
2022,8,27,13,31.03,3.86,879.03
2022,8,27,14,30.87,4.36,762.24
2022,8,27,15,30.62,4.68,595.98
2022,8,27,16,30.3,4.89,390.91
2022,8,27,17,29.86,5.1,168.27
2022,8,27,18,29.26,5.44,15.83
2022,8,27,19,28.83,5.9,0.0
2022,8,27,20,28.61,6.16,0.0
2022,8,27,21,28.38,6.09,0.0
2022,8,27,22,28.11,5.84,0.0
2022,8,27,23,27.83,5.76,0.0
2022,8,28,0,27.55,5.91,0.0
2022,8,28,1,27.3,6.06,0.0
2022,8,28,2,27.07,5.91,0.0
2022,8,28,3,26.9,5.48,0.0
2022,8,28,4,26.8,5.12,0.0
2022,8,28,5,26.86,4.96,0.0
2022,8,28,6,27.42,4.8,108.69
2022,8,28,7,28.29,4.45,309.5
2022,8,28,8,29.64,4.02,517.74
2022,8,28,9,31.13,3.38,695.52
2022,8,28,10,31.96,2.73,826.31
2022,8,28,11,32.83,2.54,896.2
2022,8,28,12,33.31,2.7,902.89
2022,8,28,13,33.42,3.16,843.86
2022,8,28,14,33.27,3.84,729.81
2022,8,28,15,32.98,4.57,561.53
2022,8,28,16,32.57,5.21,357.41
2022,8,28,17,32.04,6.13,144.54
2022,8,28,18,31.38,7.6,13.55
2022,8,28,19,30.73,8.72,0.0
2022,8,28,20,30.06,9.16,0.0
2022,8,28,21,29.6,9.27,0.0
2022,8,28,22,29.37,9.14,0.0
2022,8,28,23,29.18,8.86,0.0
2022,8,29,0,28.98,8.42,0.0
2022,8,29,1,28.72,7.74,0.0
2022,8,29,2,28.43,7.03,0.0
2022,8,29,3,28.12,6.41,0.0
2022,8,29,4,27.81,5.89,0.0
2022,8,29,5,27.51,5.28,0.0
2022,8,29,6,27.89,4.37,106.48
2022,8,29,7,28.77,3.14,306.8
2022,8,29,8,30.58,1.95,517.78
2022,8,29,9,31.82,1.1,698.13
2022,8,29,10,32.14,1.16,833.58
2022,8,29,11,32.5,1.87,880.52
2022,8,29,12,32.78,2.74,889.06
2022,8,29,13,32.88,3.51,834.44
2022,8,29,14,32.76,4.26,734.54
2022,8,29,15,32.44,4.98,564.51
2022,8,29,16,31.79,5.88,356.27
2022,8,29,17,30.77,6.86,143.11
2022,8,29,18,29.76,7.52,12.85
2022,8,29,19,29.13,7.64,0.0
2022,8,29,20,28.87,7.53,0.0
2022,8,29,21,28.7,7.25,0.0
2022,8,29,22,28.51,6.72,0.0
2022,8,29,23,28.29,6.16,0.0
2022,8,30,0,28.01,5.69,0.0
2022,8,30,1,27.73,5.23,0.0
2022,8,30,2,27.46,4.73,0.0
2022,8,30,3,27.25,4.22,0.0
2022,8,30,4,27.11,3.72,0.0
2022,8,30,5,27.05,3.37,0.0
2022,8,30,6,27.62,3.22,116.7
2022,8,30,7,28.22,3.24,326.55
2022,8,30,8,28.87,3.53,543.45
2022,8,30,9,29.52,3.9,717.29
2022,8,30,10,30.0,4.15,851.23
2022,8,30,11,30.29,4.41,916.59
2022,8,30,12,30.39,4.71,917.49
2022,8,30,13,30.37,5.02,857.98
2022,8,30,14,30.23,5.25,745.57
2022,8,30,15,29.91,5.43,582.43
2022,8,30,16,29.47,5.59,373.47
2022,8,30,17,28.93,5.62,153.95
2022,8,30,18,28.32,5.46,12.7
2022,8,30,19,27.96,5.13,0.0
2022,8,30,20,27.73,4.68,0.0
2022,8,30,21,27.48,4.16,0.0
2022,8,30,22,27.23,3.57,0.0
2022,8,30,23,27.02,2.95,0.0
2022,8,31,0,26.89,2.39,0.0
2022,8,31,1,26.77,2.0,0.0
2022,8,31,2,26.65,1.91,0.0
2022,8,31,3,26.48,2.1,0.0
2022,8,31,4,26.23,2.38,0.0
2022,8,31,5,25.94,2.68,0.0
2022,8,31,6,26.29,2.92,118.84
2022,8,31,7,26.84,2.74,333.56
2022,8,31,8,27.6,2.19,550.59
2022,8,31,9,28.43,1.45,733.69
2022,8,31,10,29.23,0.45,865.45
2022,8,31,11,29.95,0.84,937.12
2022,8,31,12,30.32,1.64,928.66
2022,8,31,13,30.52,2.6,871.59
2022,8,31,14,30.5,3.17,746.79
2022,8,31,15,30.35,3.26,572.53
2022,8,31,16,30.1,3.16,355.98
2022,8,31,17,29.83,2.91,135.16
2022,8,31,18,29.27,3.23,10.87
2022,8,31,19,28.85,4.06,0.0
2022,8,31,20,28.76,4.83,0.0
2022,8,31,21,28.7,5.34,0.0
2022,8,31,22,28.62,5.57,0.0
2022,8,31,23,28.49,5.83,0.0
2022,9,1,0,28.34,5.9,0.0
2022,9,1,1,28.18,5.45,0.0
2022,9,1,2,28.08,4.79,0.0
2022,9,1,3,28.03,4.21,0.0
2022,9,1,4,27.83,3.82,0.0
2022,9,1,5,27.64,3.94,0.0
2022,9,1,6,28.2,4.49,90.67
2022,9,1,7,29.26,4.31,285.8
2022,9,1,8,30.7,4.37,478.38
2022,9,1,9,31.65,4.59,676.42
2022,9,1,10,32.1,4.91,808.39
2022,9,1,11,32.21,5.43,885.58
2022,9,1,12,32.06,6.18,861.52
2022,9,1,13,31.82,6.96,823.8
2022,9,1,14,31.44,7.51,702.0
2022,9,1,15,30.94,7.71,544.38
2022,9,1,16,30.34,7.61,340.02
2022,9,1,17,29.64,7.1,129.38
2022,9,1,18,29.08,6.26,9.77
2022,9,1,19,28.74,5.42,0.0
2022,9,1,20,28.46,4.54,0.0
2022,9,1,21,28.19,3.43,0.0
2022,9,1,22,28.01,2.1,0.0
2022,9,1,23,27.88,1.05,0.0
2022,9,2,0,27.69,0.55,0.0
2022,9,2,1,27.46,0.69,0.0
2022,9,2,2,27.23,0.87,0.0
2022,9,2,3,27.04,0.95,0.0
2022,9,2,4,26.91,1.17,0.0
2022,9,2,5,26.84,1.4,0.0
2022,9,2,6,27.16,1.51,98.23
2022,9,2,7,27.97,1.34,295.39
2022,9,2,8,29.25,1.3,501.86
2022,9,2,9,30.45,1.52,678.58
2022,9,2,10,30.8,1.83,808.35
2022,9,2,11,31.06,2.36,879.88
2022,9,2,12,31.28,2.99,899.7
2022,9,2,13,31.38,3.6,844.11
2022,9,2,14,31.35,4.08,727.14
2022,9,2,15,31.21,4.47,559.29
2022,9,2,16,30.98,4.75,351.81
2022,9,2,17,30.65,5.06,136.84
2022,9,2,18,30.03,5.62,9.39
2022,9,2,19,29.48,6.22,0.0
2022,9,2,20,29.16,6.66,0.0
2022,9,2,21,28.94,7.03,0.0
2022,9,2,22,28.76,7.49,0.0
2022,9,2,23,28.55,7.88,0.0
2022,9,3,0,28.29,8.08,0.0
2022,9,3,1,27.98,8.1,0.0
2022,9,3,2,27.69,8.06,0.0
2022,9,3,3,27.4,8.01,0.0
2022,9,3,4,27.15,7.72,0.0
2022,9,3,5,26.92,7.3,0.0
2022,9,3,6,27.19,6.92,94.41
2022,9,3,7,28.3,6.9,294.65
2022,9,3,8,30.18,6.54,502.45
2022,9,3,9,31.73,5.33,680.73
2022,9,3,10,33.35,3.73,810.27
2022,9,3,11,34.68,2.49,885.1
2022,9,3,12,35.06,2.23,897.98
2022,9,3,13,34.8,2.86,837.23
2022,9,3,14,34.33,3.8,720.32
2022,9,3,15,33.88,4.75,548.16
2022,9,3,16,33.52,5.69,336.27
2022,9,3,17,33.1,6.84,124.19
2022,9,3,18,32.11,8.36,8.4
2022,9,3,19,31.19,9.28,0.0
2022,9,3,20,30.37,9.5,0.0
2022,9,3,21,29.94,9.46,0.0
2022,9,3,22,29.73,9.41,0.0
2022,9,3,23,29.58,9.44,0.0
2022,9,4,0,29.37,9.33,0.0
2022,9,4,1,29.12,8.99,0.0
2022,9,4,2,28.88,8.26,0.0
2022,9,4,3,28.55,7.32,0.0
2022,9,4,4,28.26,6.33,0.0
2022,9,4,5,28.03,5.49,0.0
2022,9,4,6,28.43,5.02,88.45
2022,9,4,7,29.39,4.43,276.81
2022,9,4,8,30.96,3.52,480.95
2022,9,4,9,33.26,1.83,657.15
2022,9,4,10,35.31,0.15,788.95
2022,9,4,11,35.16,2.31,862.64
2022,9,4,12,34.12,4.78,878.73
2022,9,4,13,33.4,6.15,818.23
2022,9,4,14,32.9,6.15,697.72
2022,9,4,15,32.49,5.59,526.96
2022,9,4,16,32.14,5.11,322.12
2022,9,4,17,31.65,4.98,118.18
2022,9,4,18,30.91,5.12,7.55
2022,9,4,19,30.4,5.25,0.0
2022,9,4,20,30.12,5.21,0.0
2022,9,4,21,29.89,5.03,0.0
2022,9,4,22,29.73,4.94,0.0
2022,9,4,23,29.65,4.97,0.0
2022,9,5,0,29.7,5.09,0.0
2022,9,5,1,29.79,5.38,0.0
2022,9,5,2,29.88,5.75,0.0
2022,9,5,3,29.9,5.99,0.0
2022,9,5,4,29.82,5.73,0.0
2022,9,5,5,29.65,5.16,0.0
2022,9,5,6,29.96,4.52,87.72
2022,9,5,7,30.63,3.43,287.68
2022,9,5,8,31.31,2.01,495.41
2022,9,5,9,32.08,2.1,672.64
2022,9,5,10,32.69,2.5,803.4
2022,9,5,11,33.01,2.87,874.3
2022,9,5,12,33.12,3.34,869.5
2022,9,5,13,33.05,3.92,809.72
2022,9,5,14,32.85,4.64,690.49
2022,9,5,15,32.48,5.61,519.04
2022,9,5,16,31.88,6.69,314.84
2022,9,5,17,31.06,7.57,109.64
2022,9,5,18,30.05,7.96,7.09
2022,9,5,19,29.24,7.97,0.0
2022,9,5,20,28.88,7.92,0.0
2022,9,5,21,28.71,7.76,0.0
2022,9,5,22,28.59,7.38,0.0
2022,9,5,23,28.48,6.84,0.0
2022,9,6,0,28.32,6.09,0.0
2022,9,6,1,28.2,5.54,0.0
2022,9,6,2,28.05,5.7,0.0
2022,9,6,3,27.93,6.04,0.0
2022,9,6,4,27.74,6.22,0.0
2022,9,6,5,27.51,6.27,0.0
2022,9,6,6,27.73,6.17,81.97
2022,9,6,7,28.58,5.94,280.7
2022,9,6,8,29.92,5.63,485.34
2022,9,6,9,31.08,5.38,664.77
2022,9,6,10,32.03,5.31,801.65
2022,9,6,11,32.4,5.73,867.83
2022,9,6,12,32.45,6.35,872.67
2022,9,6,13,32.34,6.82,805.06
2022,9,6,14,32.17,7.09,683.98
2022,9,6,15,31.9,7.2,513.3
2022,9,6,16,31.44,7.28,310.57
2022,9,6,17,30.8,7.57,105.24
2022,9,6,18,29.86,8.17,7.07
2022,9,6,19,28.95,8.68,0.0
2022,9,6,20,28.43,8.59,0.0
2022,9,6,21,28.15,8.12,0.0
2022,9,6,22,27.83,7.65,0.0
2022,9,6,23,27.53,7.26,0.0
2022,9,7,0,27.23,6.87,0.0
2022,9,7,1,26.94,6.46,0.0
2022,9,7,2,26.71,6.09,0.0
2022,9,7,3,26.51,5.79,0.0
2022,9,7,4,26.37,5.69,0.0
2022,9,7,5,26.35,5.64,0.0
2022,9,7,6,26.75,5.52,82.84
2022,9,7,7,27.51,5.37,281.54
2022,9,7,8,28.65,5.34,466.81
2022,9,7,9,30.23,4.9,622.49
2022,9,7,10,31.32,3.84,792.95
2022,9,7,11,31.83,2.95,868.97
2022,9,7,12,32.3,3.3,876.17
2022,9,7,13,32.44,4.2,813.94
2022,9,7,14,32.36,4.9,695.78
2022,9,7,15,32.11,5.37,526.21
2022,9,7,16,31.76,5.71,321.37
2022,9,7,17,31.25,6.12,109.35
2022,9,7,18,30.43,6.65,7.27
2022,9,7,19,29.65,6.85,0.0
2022,9,7,20,29.12,6.73,0.0
2022,9,7,21,28.76,6.46,0.0
2022,9,7,22,28.48,6.2,0.0
2022,9,7,23,28.25,6.11,0.0
2022,9,8,0,28.07,6.11,0.0
2022,9,8,1,27.87,5.86,0.0
2022,9,8,2,27.69,5.58,0.0
2022,9,8,3,27.5,5.83,0.0
2022,9,8,4,27.26,6.46,0.0
2022,9,8,5,26.96,7.04,0.0
2022,9,8,6,27.02,6.97,79.27
2022,9,8,7,28.03,6.33,275.99
2022,9,8,8,29.71,5.4,481.91
2022,9,8,9,31.21,3.76,659.5
2022,9,8,10,32.35,1.87,790.13
2022,9,8,11,32.97,0.88,855.91
2022,9,8,12,33.15,2.21,881.97
2022,9,8,13,32.88,3.64,819.48
2022,9,8,14,32.45,4.56,695.16
2022,9,8,15,31.87,4.95,522.84
2022,9,8,16,31.31,4.94,315.7
2022,9,8,17,30.79,4.99,112.2
2022,9,8,18,30.2,5.42,0.0
2022,9,8,19,29.87,6.02,0.0
2022,9,8,20,29.58,6.59,0.0
2022,9,8,21,29.33,6.92,0.0
2022,9,8,22,29.1,7.08,0.0
2022,9,8,23,28.94,7.11,0.0
2022,9,9,0,28.77,7.01,0.0
2022,9,9,1,28.55,6.87,0.0
2022,9,9,2,28.33,6.76,0.0
2022,9,9,3,28.08,6.73,0.0
2022,9,9,4,27.8,6.7,0.0
2022,9,9,5,27.53,6.62,0.0
2022,9,9,6,27.76,6.38,78.38
2022,9,9,7,28.7,5.59,275.12
2022,9,9,8,30.63,4.42,482.26
2022,9,9,9,32.06,2.58,660.2
2022,9,9,10,33.48,0.98,800.45
2022,9,9,11,34.29,0.54,865.2
2022,9,9,12,34.24,1.82,871.32
2022,9,9,13,33.91,3.11,813.13
2022,9,9,14,33.63,4.18,686.93
2022,9,9,15,33.32,4.97,512.31
2022,9,9,16,33.01,5.64,304.89
2022,9,9,17,32.6,6.39,103.35
2022,9,9,18,31.85,7.36,0.0
2022,9,9,19,31.54,8.38,0.0
2022,9,9,20,31.31,9.01,0.0
2022,9,9,21,30.95,9.32,0.0
2022,9,9,22,30.46,9.15,0.0
2022,9,9,23,29.91,8.63,0.0
2022,9,10,0,29.44,8.07,0.0
2022,9,10,1,29.01,7.44,0.0
2022,9,10,2,28.62,6.91,0.0
2022,9,10,3,28.23,6.53,0.0
2022,9,10,4,27.91,6.29,0.0
2022,9,10,5,27.69,6.18,0.0
2022,9,10,6,27.98,5.89,79.84
2022,9,10,7,28.83,4.78,283.31
2022,9,10,8,30.32,3.05,494.63
2022,9,10,9,32.07,1.24,670.48
2022,9,10,10,32.9,1.68,807.11
2022,9,10,11,33.09,2.63,883.47
2022,9,10,12,33.16,3.1,870.77
2022,9,10,13,33.23,3.23,810.36
2022,9,10,14,33.26,3.21,681.46
2022,9,10,15,33.19,3.19,504.5
2022,9,10,16,32.87,3.34,296.45
2022,9,10,17,32.2,3.77,97.17
2022,9,10,18,31.05,4.34,0.0
2022,9,10,19,30.49,4.49,0.0
2022,9,10,20,30.13,4.13,0.0
2022,9,10,21,29.92,3.35,0.0
2022,9,10,22,29.86,2.64,0.0
2022,9,10,23,29.96,2.41,0.0
2022,9,11,0,29.97,2.61,0.0
2022,9,11,1,29.72,2.97,0.0
2022,9,11,2,29.37,3.23,0.0
2022,9,11,3,29.05,3.24,0.0
2022,9,11,4,28.75,2.98,0.0
2022,9,11,5,28.45,2.99,0.0
2022,9,11,6,28.58,3.46,77.76
2022,9,11,7,29.37,4.08,285.96
2022,9,11,8,29.94,4.4,481.85
2022,9,11,9,30.56,4.13,668.7
2022,9,11,10,31.17,3.88,807.51
2022,9,11,11,31.63,3.85,865.2
2022,9,11,12,31.9,4.17,866.59
2022,9,11,13,32.05,4.75,805.26
2022,9,11,14,31.98,5.33,681.56
2022,9,11,15,31.72,5.71,513.8
2022,9,11,16,31.21,5.93,305.93
2022,9,11,17,30.5,6.0,98.77
2022,9,11,18,29.73,5.9,0.0
2022,9,11,19,29.22,5.78,0.0
2022,9,11,20,28.92,5.64,0.0
2022,9,11,21,28.64,5.32,0.0
2022,9,11,22,28.39,4.81,0.0
2022,9,11,23,28.2,4.28,0.0
2022,9,12,0,28.02,3.9,0.0
2022,9,12,1,27.85,3.68,0.0
2022,9,12,2,27.7,3.44,0.0
